Unique_ID,Lysimeter_ID,CollectionDate,USGS_siteno,UTM_x_Z15,UTM_y_Z15,Distance_from_421,Param_name,Param_ShortName,Result_Value,Result_Flag,Unit,Laboratory,meth_cd
L9014_3.0_20210416,L9014-3.0,2021-04-16,473426095052510,342794.05,5271050.17,430.344,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.722,LTMDL,(mg/L),MERI,00109
L9014_3.0_20210422,L9014-3.0,2021-04-22,473426095052510,342794.05,5271050.17,430.344,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.722,LTMDL,(mg/L),MERI,00109
L9014_3.0_20210429,L9014-3.0,2021-04-29,473426095052510,342794.05,5271050.17,430.344,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.790,,(mg/L),MERI,00109
L9014_4.5_20210312,L9014-4.5,2021-03-12,473426095052511,342793.30,5271051.13,430.350,"Nitrate, water, filtered, milligrams per liter",Nitrate,1.74,,(mg/L),MERI,00109
L9014_4.5_20210318,L9014-4.5,2021-03-18,473426095052511,342793.30,5271051.13,430.350,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.722,LTMDL,(mg/L),MERI,00109
L9014_4.5_20210325,L9014-4.5,2021-03-25,473426095052511,342793.30,5271051.13,430.350,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.722,LTMDL,(mg/L),MERI,00109
L9014_4.5_20210404,L9014-4.5,2021-04-04,473426095052511,342793.30,5271051.13,430.350,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.722,LTMDL,(mg/L),MERI,00109
L9014_4.5_20210411,L9014-4.5,2021-04-11,473426095052511,342793.30,5271051.13,430.350,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.722,LTMDL,(mg/L),MERI,00109
L9014_4.5_20210416,L9014-4.5,2021-04-16,473426095052511,342793.30,5271051.13,430.350,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.722,LTMDL,(mg/L),MERI,00109
L9014_4.5_20210422,L9014-4.5,2021-04-22,473426095052511,342793.30,5271051.13,430.350,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.722,LTMDL,(mg/L),MERI,00109
L9014_4.5_20210429,L9014-4.5,2021-04-29,473426095052511,342793.30,5271051.13,430.350,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.730,,(mg/L),MERI,00109
L9017_1.3_20210312,L9017-1.3,2021-03-12,473425095052677,342760.39,5271035.11,430.055,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.722,LTMDL,(mg/L),MERI,00109
L9017_1.3_20210318,L9017-1.3,2021-03-18,473425095052677,342760.39,5271035.11,430.055,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.722,LTMDL,(mg/L),MERI,00109
L9017_1.3_20210404,L9017-1.3,2021-04-04,473425095052677,342760.39,5271035.11,430.055,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.722,LTMDL,(mg/L),MERI,00109
L9017_1.3_20210416,L9017-1.3,2021-04-16,473425095052677,342760.39,5271035.11,430.055,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.800,,(mg/L),MERI,00109
L9017_1.3_20210411,L9017-1.3,2021-04-11,473425095052677,342760.39,5271035.11,430.055,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.870,,(mg/L),MERI,00109
L9017_1.3_20210422,L9017-1.3,2021-04-22,473425095052677,342760.39,5271035.11,430.055,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.890,,(mg/L),MERI,00109
L9017_1.3_20210429,L9017-1.3,2021-04-29,473425095052677,342760.39,5271035.11,430.055,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.830,,(mg/L),MERI,00109
L9017_2.5_20210312,L9017-2.5,2021-03-12,473425095052687,342758.38,5271037.77,430.109,"Nitrate, water, filtered, milligrams per liter",Nitrate,3.96,,(mg/L),MERI,00109
L9017_2.5_20210318,L9017-2.5,2021-03-18,473425095052687,342758.38,5271037.77,430.109,"Nitrate, water, filtered, milligrams per liter",Nitrate,5.15,,(mg/L),MERI,00109
L9017_2.5_20210325,L9017-2.5,2021-03-25,473425095052687,342758.38,5271037.77,430.109,"Nitrate, water, filtered, milligrams per liter",Nitrate,6.77,,(mg/L),MERI,00109
L9017_2.5_20210404,L9017-2.5,2021-04-04,473425095052687,342758.38,5271037.77,430.109,"Nitrate, water, filtered, milligrams per liter",Nitrate,8.14,,(mg/L),MERI,00109
L9017_2.5_20210411,L9017-2.5,2021-04-11,473425095052687,342758.38,5271037.77,430.109,"Nitrate, water, filtered, milligrams per liter",Nitrate,8.67,,(mg/L),MERI,00109
L9017_2.5_20210416,L9017-2.5,2021-04-16,473425095052687,342758.38,5271037.77,430.109,"Nitrate, water, filtered, milligrams per liter",Nitrate,5.93,,(mg/L),MERI,00109
L9017_2.5_20210422,L9017-2.5,2021-04-22,473425095052687,342758.38,5271037.77,430.109,"Nitrate, water, filtered, milligrams per liter",Nitrate,3.52,,(mg/L),MERI,00109
L9017_2.5_20210429,L9017-2.5,2021-04-29,473425095052687,342758.38,5271037.77,430.109,"Nitrate, water, filtered, milligrams per liter",Nitrate,4.67,,(mg/L),MERI,00109
L9017_3.7_20210312,L9017-3.7,2021-03-12,473425095052682,342759.47,5271036.87,430.055,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.722,LTMDL,(mg/L),MERI,00109
L9017_3.7_20210318,L9017-3.7,2021-03-18,473425095052682,342759.47,5271036.87,430.055,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.722,LTMDL,(mg/L),MERI,00109
L9017_3.7_20210404,L9017-3.7,2021-04-04,473425095052682,342759.47,5271036.87,430.055,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.722,LTMDL,(mg/L),MERI,00109
L9017_3.7_20210411,L9017-3.7,2021-04-11,473425095052682,342759.47,5271036.87,430.055,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.722,LTMDL,(mg/L),MERI,00109
L9017_3.7_20210416,L9017-3.7,2021-04-16,473425095052682,342759.47,5271036.87,430.055,"Nitrate, water, filtered, milligrams per liter",Nitrate,2.10,,(mg/L),MERI,00109
L9017_3.7_20210429,L9017-3.7,2021-04-29,473425095052682,342759.47,5271036.87,430.055,"Nitrate, water, filtered, milligrams per liter",Nitrate,0.722,LTMDL,(mg/L),MERI,00109
L310_1.5_20190628,L310-1.5,2019-06-28,,342605.76,5270952.42,433.453,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.494,,(mg/L),MERI,00109
L9014_1.5_20190627,L9014-1.5,2019-06-27,473426095052509,342794.83,5271049.55,430.335,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,,U,(mg/L),MERI,00109
L9014_3.0_20190627,L9014-3.0,2019-06-27,473426095052510,342794.05,5271050.17,430.344,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,,U,(mg/L),MERI,00109
L9014_4.5_20190627,L9014-4.5,2019-06-27,473426095052511,342793.30,5271051.13,430.350,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,,U,(mg/L),MERI,00109
L9017_1.3_20190627,L9017-1.3,2019-06-27,473425095052677,342760.39,5271035.11,430.055,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.453,,(mg/L),MERI,00109
L9017_2.5_20190627,L9017-2.5,2019-06-27,473425095052687,342758.38,5271037.77,430.109,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.089,,(mg/L),MERI,00109
L9017_3.7_20190627,L9017-3.7,2019-06-27,473425095052682,342759.47,5271036.87,430.055,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,,U,(mg/L),MERI,00109
L310_1.5_20210312,L310-1.5,2021-03-12,,342605.76,5270952.42,433.453,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.270,,(mg/L),MERI,00109
L310_1.5_20210411,L310-1.5,2021-04-11,,342605.76,5270952.42,433.453,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.140,,(mg/L),MERI,00109
L310_1.5_20210416,L310-1.5,2021-04-16,,342605.76,5270952.42,433.453,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.210,,(mg/L),MERI,00109
L310_1.5_20210422,L310-1.5,2021-04-22,,342605.76,5270952.42,433.453,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.170,,(mg/L),MERI,00109
L310_1.5_20210429,L310-1.5,2021-04-29,,342605.76,5270952.42,433.453,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.190,,(mg/L),MERI,00109
L310_4.5_20210312,L310-4.5,2021-03-12,,342604.47,5270953.06,433.572,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.073,LTMDL,(mg/L),MERI,00109
L310_4.5_20210318,L310-4.5,2021-03-18,,342604.47,5270953.06,433.572,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.080,,(mg/L),MERI,00109
L310_4.5_20210325,L310-4.5,2021-03-25,,342604.47,5270953.06,433.572,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.073,LTMDL,(mg/L),MERI,00109
L310_4.5_20210404,L310-4.5,2021-04-04,,342604.47,5270953.06,433.572,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.080,,(mg/L),MERI,00109
L310_4.5_20210411,L310-4.5,2021-04-11,,342604.47,5270953.06,433.572,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.080,,(mg/L),MERI,00109
L310_4.5_20210416,L310-4.5,2021-04-16,,342604.47,5270953.06,433.572,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.080,,(mg/L),MERI,00109
L310_4.5_20210422,L310-4.5,2021-04-22,,342604.47,5270953.06,433.572,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.073,LTMDL,(mg/L),MERI,00109
L310_4.5_20210429,L310-4.5,2021-04-29,,342604.47,5270953.06,433.572,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.073,LTMDL,(mg/L),MERI,00109
L9014_1.5_20210325,L9014-1.5,2021-03-25,473426095052509,342794.83,5271049.55,430.335,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.073,LTMDL,(mg/L),MERI,00109
L9014_1.5_20210416,L9014-1.5,2021-04-16,473426095052509,342794.83,5271049.55,430.335,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.073,LTMDL,(mg/L),MERI,00109
L9014_1.5_20210422,L9014-1.5,2021-04-22,473426095052509,342794.83,5271049.55,430.335,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.073,LTMDL,(mg/L),MERI,00109
L9014_1.5_20210429,L9014-1.5,2021-04-29,473426095052509,342794.83,5271049.55,430.335,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.073,LTMDL,(mg/L),MERI,00109
L9014_3.0_20210404,L9014-3.0,2021-04-04,473426095052510,342794.05,5271050.17,430.344,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.073,LTMDL,(mg/L),MERI,00109
L9014_3.0_20210411,L9014-3.0,2021-04-11,473426095052510,342794.05,5271050.17,430.344,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.073,LTMDL,(mg/L),MERI,00109
L9014_3.0_20210416,L9014-3.0,2021-04-16,473426095052510,342794.05,5271050.17,430.344,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.073,LTMDL,(mg/L),MERI,00109
L9014_3.0_20210422,L9014-3.0,2021-04-22,473426095052510,342794.05,5271050.17,430.344,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.073,LTMDL,(mg/L),MERI,00109
L9017_1.3_20210312,L9017-1.3,2021-03-12,473425095052677,342760.39,5271035.11,430.055,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.450,,(mg/L),MERI,00109
L9017_1.3_20210318,L9017-1.3,2021-03-18,473425095052677,342760.39,5271035.11,430.055,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.370,,(mg/L),MERI,00109
L9017_1.3_20210404,L9017-1.3,2021-04-04,473425095052677,342760.39,5271035.11,430.055,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.430,,(mg/L),MERI,00109
L9017_1.3_20210416,L9017-1.3,2021-04-16,473425095052677,342760.39,5271035.11,430.055,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.430,,(mg/L),MERI,00109
L9017_1.3_20210411,L9017-1.3,2021-04-11,473425095052677,342760.39,5271035.11,430.055,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.450,,(mg/L),MERI,00109
L9017_1.3_20210422,L9017-1.3,2021-04-22,473425095052677,342760.39,5271035.11,430.055,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.430,,(mg/L),MERI,00109
L9017_1.3_20210429,L9017-1.3,2021-04-29,473425095052677,342760.39,5271035.11,430.055,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.390,,(mg/L),MERI,00109
L9017_2.5_20210312,L9017-2.5,2021-03-12,473425095052687,342758.38,5271037.77,430.109,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.420,,(mg/L),MERI,00109
L9017_2.5_20210318,L9017-2.5,2021-03-18,473425095052687,342758.38,5271037.77,430.109,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.380,,(mg/L),MERI,00109
L9017_2.5_20210325,L9017-2.5,2021-03-25,473425095052687,342758.38,5271037.77,430.109,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.450,,(mg/L),MERI,00109
L9017_2.5_20210404,L9017-2.5,2021-04-04,473425095052687,342758.38,5271037.77,430.109,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.460,,(mg/L),MERI,00109
L9017_2.5_20210411,L9017-2.5,2021-04-11,473425095052687,342758.38,5271037.77,430.109,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.450,,(mg/L),MERI,00109
L9017_2.5_20210416,L9017-2.5,2021-04-16,473425095052687,342758.38,5271037.77,430.109,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.430,,(mg/L),MERI,00109
L9017_2.5_20210422,L9017-2.5,2021-04-22,473425095052687,342758.38,5271037.77,430.109,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.420,,(mg/L),MERI,00109
L9017_2.5_20210429,L9017-2.5,2021-04-29,473425095052687,342758.38,5271037.77,430.109,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.430,,(mg/L),MERI,00109
L9017_3.7_20210416,L9017-3.7,2021-04-16,473425095052682,342759.47,5271036.87,430.055,"Phosphate, water, filtered, milligrams per liter as PO4",Phosphate,0.280,,(mg/L),MERI,00109
L310_1.5_20190628,L310-1.5,2019-06-28,,342605.76,5270952.42,433.453,"Sulfate, water, filtered, milligrams per liter",Sulfate,111,,(mg/L),MERI,00109
L9014_1.5_20190627,L9014-1.5,2019-06-27,473426095052509,342794.83,5271049.55,430.335,"Sulfate, water, filtered, milligrams per liter",Sulfate,2.13,,(mg/L),MERI,00109
L9014_3.0_20190627,L9014-3.0,2019-06-27,473426095052510,342794.05,5271050.17,430.344,"Sulfate, water, filtered, milligrams per liter",Sulfate,2.92,,(mg/L),MERI,00109
L9014_4.5_20190627,L9014-4.5,2019-06-27,473426095052511,342793.30,5271051.13,430.350,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_1.3_20190627,L9017-1.3,2019-06-27,473425095052677,342760.39,5271035.11,430.055,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.81,,(mg/L),MERI,00109
L9017_2.5_20190627,L9017-2.5,2019-06-27,473425095052687,342758.38,5271037.77,430.109,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.96,,(mg/L),MERI,00109
L9017_3.7_20190627,L9017-3.7,2019-06-27,473425095052682,342759.47,5271036.87,430.055,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L310_1.5_20210312,L310-1.5,2021-03-12,,342605.76,5270952.42,433.453,"Sulfate, water, filtered, milligrams per liter",Sulfate,15.7,,(mg/L),MERI,00109
L310_1.5_20210411,L310-1.5,2021-04-11,,342605.76,5270952.42,433.453,"Sulfate, water, filtered, milligrams per liter",Sulfate,4.60,,(mg/L),MERI,00109
L310_1.5_20210416,L310-1.5,2021-04-16,,342605.76,5270952.42,433.453,"Sulfate, water, filtered, milligrams per liter",Sulfate,4.51,,(mg/L),MERI,00109
L310_1.5_20210422,L310-1.5,2021-04-22,,342605.76,5270952.42,433.453,"Sulfate, water, filtered, milligrams per liter",Sulfate,4.26,,(mg/L),MERI,00109
L310_1.5_20210429,L310-1.5,2021-04-29,,342605.76,5270952.42,433.453,"Sulfate, water, filtered, milligrams per liter",Sulfate,5.54,,(mg/L),MERI,00109
L310_4.5_20210312,L310-4.5,2021-03-12,,342604.47,5270953.06,433.572,"Sulfate, water, filtered, milligrams per liter",Sulfate,76.0,,(mg/L),MERI,00109
L310_4.5_20210318,L310-4.5,2021-03-18,,342604.47,5270953.06,433.572,"Sulfate, water, filtered, milligrams per liter",Sulfate,55.7,,(mg/L),MERI,00109
L310_4.5_20210325,L310-4.5,2021-03-25,,342604.47,5270953.06,433.572,"Sulfate, water, filtered, milligrams per liter",Sulfate,4.47,,(mg/L),MERI,00109
L310_4.5_20210404,L310-4.5,2021-04-04,,342604.47,5270953.06,433.572,"Sulfate, water, filtered, milligrams per liter",Sulfate,23.4,,(mg/L),MERI,00109
L310_4.5_20210411,L310-4.5,2021-04-11,,342604.47,5270953.06,433.572,"Sulfate, water, filtered, milligrams per liter",Sulfate,24.3,,(mg/L),MERI,00109
L310_4.5_20210416,L310-4.5,2021-04-16,,342604.47,5270953.06,433.572,"Sulfate, water, filtered, milligrams per liter",Sulfate,23.2,,(mg/L),MERI,00109
L310_4.5_20210422,L310-4.5,2021-04-22,,342604.47,5270953.06,433.572,"Sulfate, water, filtered, milligrams per liter",Sulfate,15.4,,(mg/L),MERI,00109
L310_4.5_20210429,L310-4.5,2021-04-29,,342604.47,5270953.06,433.572,"Sulfate, water, filtered, milligrams per liter",Sulfate,20.9,,(mg/L),MERI,00109
L9014_1.5_20210325,L9014-1.5,2021-03-25,473426095052509,342794.83,5271049.55,430.335,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.48,,(mg/L),MERI,00109
L9014_1.5_20210416,L9014-1.5,2021-04-16,473426095052509,342794.83,5271049.55,430.335,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9014_1.5_20210422,L9014-1.5,2021-04-22,473426095052509,342794.83,5271049.55,430.335,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.85,,(mg/L),MERI,00109
L9014_1.5_20210429,L9014-1.5,2021-04-29,473426095052509,342794.83,5271049.55,430.335,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9014_3.0_20210404,L9014-3.0,2021-04-04,473426095052510,342794.05,5271050.17,430.344,"Sulfate, water, filtered, milligrams per liter",Sulfate,2.76,,(mg/L),MERI,00109
L9014_3.0_20210411,L9014-3.0,2021-04-11,473426095052510,342794.05,5271050.17,430.344,"Sulfate, water, filtered, milligrams per liter",Sulfate,2.76,,(mg/L),MERI,00109
L9014_3.0_20210416,L9014-3.0,2021-04-16,473426095052510,342794.05,5271050.17,430.344,"Sulfate, water, filtered, milligrams per liter",Sulfate,2.69,,(mg/L),MERI,00109
L9014_3.0_20210422,L9014-3.0,2021-04-22,473426095052510,342794.05,5271050.17,430.344,"Sulfate, water, filtered, milligrams per liter",Sulfate,2.66,,(mg/L),MERI,00109
L9014_3.0_20210429,L9014-3.0,2021-04-29,473426095052510,342794.05,5271050.17,430.344,"Sulfate, water, filtered, milligrams per liter",Sulfate,3.00,,(mg/L),MERI,00109
L9014_4.5_20210312,L9014-4.5,2021-03-12,473426095052511,342793.30,5271051.13,430.350,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9014_4.5_20210318,L9014-4.5,2021-03-18,473426095052511,342793.30,5271051.13,430.350,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9014_4.5_20210325,L9014-4.5,2021-03-25,473426095052511,342793.30,5271051.13,430.350,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9014_4.5_20210404,L9014-4.5,2021-04-04,473426095052511,342793.30,5271051.13,430.350,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9014_4.5_20210411,L9014-4.5,2021-04-11,473426095052511,342793.30,5271051.13,430.350,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9014_4.5_20210416,L9014-4.5,2021-04-16,473426095052511,342793.30,5271051.13,430.350,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9014_4.5_20210422,L9014-4.5,2021-04-22,473426095052511,342793.30,5271051.13,430.350,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9014_4.5_20210429,L9014-4.5,2021-04-29,473426095052511,342793.30,5271051.13,430.350,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_1.3_20210312,L9017-1.3,2021-03-12,473425095052677,342760.39,5271035.11,430.055,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_1.3_20210318,L9017-1.3,2021-03-18,473425095052677,342760.39,5271035.11,430.055,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_1.3_20210404,L9017-1.3,2021-04-04,473425095052677,342760.39,5271035.11,430.055,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_1.3_20210416,L9017-1.3,2021-04-16,473425095052677,342760.39,5271035.11,430.055,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_1.3_20210411,L9017-1.3,2021-04-11,473425095052677,342760.39,5271035.11,430.055,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_1.3_20210422,L9017-1.3,2021-04-22,473425095052677,342760.39,5271035.11,430.055,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_1.3_20210429,L9017-1.3,2021-04-29,473425095052677,342760.39,5271035.11,430.055,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_2.5_20210312,L9017-2.5,2021-03-12,473425095052687,342758.38,5271037.77,430.109,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_2.5_20210318,L9017-2.5,2021-03-18,473425095052687,342758.38,5271037.77,430.109,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_2.5_20210325,L9017-2.5,2021-03-25,473425095052687,342758.38,5271037.77,430.109,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_2.5_20210404,L9017-2.5,2021-04-04,473425095052687,342758.38,5271037.77,430.109,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_2.5_20210411,L9017-2.5,2021-04-11,473425095052687,342758.38,5271037.77,430.109,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_2.5_20210416,L9017-2.5,2021-04-16,473425095052687,342758.38,5271037.77,430.109,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_2.5_20210422,L9017-2.5,2021-04-22,473425095052687,342758.38,5271037.77,430.109,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_2.5_20210429,L9017-2.5,2021-04-29,473425095052687,342758.38,5271037.77,430.109,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.36,LTMDL,(mg/L),MERI,00109
L9017_3.7_20210312,L9017-3.7,2021-03-12,473425095052682,342759.47,5271036.87,430.055,"Sulfate, water, filtered, milligrams per liter",Sulfate,3.28,,(mg/L),MERI,00109
L9017_3.7_20210318,L9017-3.7,2021-03-18,473425095052682,342759.47,5271036.87,430.055,"Sulfate, water, filtered, milligrams per liter",Sulfate,9.79,,(mg/L),MERI,00109
L9017_3.7_20210404,L9017-3.7,2021-04-04,473425095052682,342759.47,5271036.87,430.055,"Sulfate, water, filtered, milligrams per liter",Sulfate,5.35,,(mg/L),MERI,00109
L9017_3.7_20210411,L9017-3.7,2021-04-11,473425095052682,342759.47,5271036.87,430.055,"Sulfate, water, filtered, milligrams per liter",Sulfate,3.07,,(mg/L),MERI,00109
L9017_3.7_20210416,L9017-3.7,2021-04-16,473425095052682,342759.47,5271036.87,430.055,"Sulfate, water, filtered, milligrams per liter",Sulfate,1.96,,(mg/L),MERI,00109
L9017_3.7_20210429,L9017-3.7,2021-04-29,473425095052682,342759.47,5271036.87,430.055,"Sulfate, water, filtered, milligrams per liter",Sulfate,3.55,,(mg/L),MERI,00109
L310_1.5_20190628,L310-1.5,2019-06-28,,342605.76,5270952.42,433.453,"Aluminum, water, filtered, micrograms per liter",Aluminum,2.02,LTMDL,(ug/L),MERI,PLM42
L9014_1.5_20190627,L9014-1.5,2019-06-27,473426095052509,342794.83,5271049.55,430.335,"Aluminum, water, filtered, micrograms per liter",Aluminum,5.97,,(ug/L),MERI,PLM42
L9014_3.0_20190627,L9014-3.0,2019-06-27,473426095052510,342794.05,5271050.17,430.344,"Aluminum, water, filtered, micrograms per liter",Aluminum,2.02,LTMDL,(ug/L),MERI,PLM42
L9014_4.5_20190627,L9014-4.5,2019-06-27,473426095052511,342793.30,5271051.13,430.350,"Aluminum, water, filtered, micrograms per liter",Aluminum,2.02,LTMDL,(ug/L),MERI,PLM42
L9017_1.3_20190627,L9017-1.3,2019-06-27,473425095052677,342760.39,5271035.11,430.055,"Aluminum, water, filtered, micrograms per liter",Aluminum,2.02,LTMDL,(ug/L),MERI,PLM42
L9017_2.5_20190627,L9017-2.5,2019-06-27,473425095052687,342758.38,5271037.77,430.109,"Aluminum, water, filtered, micrograms per liter",Aluminum,2.02,LTMDL,(ug/L),MERI,PLM42
L9017_3.7_20190627,L9017-3.7,2019-06-27,473425095052682,342759.47,5271036.87,430.055,"Aluminum, water, filtered, micrograms per liter",Aluminum,2.02,LTMDL,(ug/L),MERI,PLM42
L310_1.5_20190628,L310-1.5,2019-06-28,,342605.76,5270952.42,433.453,"Arsenic, water, filtered, micrograms per liter",Arsenic,0.317,,(ug/L),MERI,PLM42
L9014_1.5_20190627,L9014-1.5,2019-06-27,473426095052509,342794.83,5271049.55,430.335,"Arsenic, water, filtered, micrograms per liter",Arsenic,0.282,,(ug/L),MERI,PLM42
L9014_3.0_20190627,L9014-3.0,2019-06-27,473426095052510,342794.05,5271050.17,430.344,"Arsenic, water, filtered, micrograms per liter",Arsenic,0.416,,(ug/L),MERI,PLM42
L9014_4.5_20190627,L9014-4.5,2019-06-27,473426095052511,342793.30,5271051.13,430.350,"Arsenic, water, filtered, micrograms per liter",Arsenic,8.44,,(ug/L),MERI,PLM42
L9017_1.3_20190627,L9017-1.3,2019-06-27,473425095052677,342760.39,5271035.11,430.055,"Arsenic, water, filtered, micrograms per liter",Arsenic,1.04,,(ug/L),MERI,PLM42
