"#tblds_08_SedIronData.csv: Sediment iron concentrations (ferrous, ferric, and total) determined from sediment core samples collected at the National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA between 1992 and 2010.  Cores were collected by drilling to the top of the desired sample interval with a hollow-stem auger and then driving a wire-line piston core barrel containing a polycarbonate liner through the target sample interval. The bottom 10 centimeters of the core were frozen prior to extraction from the borehole to prevent fluid redistribution.",,,,,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR.  NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's if so desired.",,,,,,,,,,,,,,,
dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,medium_cd,TOC_mBLS,TOS_cmTOC,BOS_cmTOC,parm_cd,parm_shortname,remark_cd,result_va,meth_cd,pub,Comments
ds_08,x0603,603,7/18/2006,,SC,9.14,40,50,xLO045,Fe_3_umolG,,6.29,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x0603,603,7/18/2006,,SC,9.14,70,80,xLO045,Fe_3_umolG,,1.11,xLC003,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",
ds_08,x1001B,1001,5/25/2010,"Core 1001 taken 5/25/10, well completed 5/26/10",SC,10.36,90,105,xLO044,Fe_2_umolG,,5.06,xLC002,not previously published,
ds_08,x1001B,1001,5/25/2010,"Core 1001 taken 5/25/10, well completed 5/26/10",SC,10.36,45,60,xLO044,Fe_2_umolG,,5.69,xLC002,not previously published,
ds_08,x1001B,1001,5/25/2010,"Core 1001 taken 5/25/10, well completed 5/26/10",SC,10.36,60,75,xLO044,Fe_2_umolG,,7.9,xLC002,not previously published,
ds_08,x1001B,1001,5/25/2010,"Core 1001 taken 5/25/10, well completed 5/26/10",SC,10.36,75,90,xLO044,Fe_2_umolG,,7.44,xLC002,not previously published,
ds_08,x310F,310,9/17/1992,,SC,8.53,6.096,14.0208,xLO044,Fe_2_umolG,,11.57,xLC002,not previously published,
ds_08,x532H,532H,9/18/1992,,SC,8.69,60.96,76.2,xLO044,Fe_2_umolG,,19.9,xLC002,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x532H,532H,9/18/1992,,SC,8.69,0,15.24,xLO044,Fe_2_umolG,,12.86,xLC002,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x532H,532H,9/18/1992,,SC,8.69,30.48,45.72,xLO044,Fe_2_umolG,,13.13,xLC002,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9205A,205,9/18/1992,,SC,8.99,82.296,97.536,xLO044,Fe_2_umolG,,10.93,xLC002,not previously published,
ds_08,x9205A,205,9/18/1992,,SC,8.99,21.336,36.576,xLO044,Fe_2_umolG,,8.7,xLC002,not previously published,
ds_08,x9205A,205,9/18/1992,,SC,8.99,51.816,67.056,xLO044,Fe_2_umolG,,11.89,xLC002,not previously published,
ds_08,x9317A,9317A,7/6/1993,,SC,7.32,15,30,xLO044,Fe_2_umolG,,4.51,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9317A,9317A,7/6/1993,,SC,7.32,30,45,xLO044,Fe_2_umolG,,3.06,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9317A,9317A,7/6/1993,,SC,7.32,45,60,xLO044,Fe_2_umolG,,3.83,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9317A,9317A,7/6/1993,,SC,7.32,60,75,xLO044,Fe_2_umolG,,3.92,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9317A,9317A,7/6/1993,,SC,7.32,75,90,xLO044,Fe_2_umolG,,4.74,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9317A,9317A,7/6/1993,,SC,7.32,90,105,xLO044,Fe_2_umolG,,4.5,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9317A,9317A,7/6/1993,,SC,7.32,105,120,xLO044,Fe_2_umolG,,6.47,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9317A,9317A,7/6/1993,,SC,7.32,120,145,xLO044,Fe_2_umolG,,4.32,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9317A,9317A,7/6/1993,,SC,7.32,120,145,xLO044,Fe_2_umolG,,4.88,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9317A,9317A,7/6/1993,,SC,7.32,150,155,xLO044,Fe_2_umolG,,5.8,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9318,9318A-I,7/8/1993,,SC,9.14,0,15,xLO044,Fe_2_umolG,,9.72,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9318,9318A-I,7/8/1993,,SC,9.14,15,30,xLO044,Fe_2_umolG,,6.69,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9318,9318A-I,7/8/1993,,SC,9.14,40,65,xLO044,Fe_2_umolG,,6.07,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9318,9318A-I,7/8/1993,,SC,9.14,75,90,xLO044,Fe_2_umolG,,7.56,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9318,9318A-I,7/8/1993,,SC,9.14,105,120,xLO044,Fe_2_umolG,,8.56,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9318,9318A-II,7/8/1993,,SC,10.76,0,15,xLO044,Fe_2_umolG,,6.68,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9318,9318A-II,7/8/1993,,SC,10.76,15,30,xLO044,Fe_2_umolG,,8.99,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9318,9318A-II,7/8/1993,,SC,10.76,90,105,xLO044,Fe_2_umolG,,6.82,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9318,9318A-II,7/8/1993,,SC,10.76,105,120,xLO044,Fe_2_umolG,,12.33,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9318,9318A-II,7/8/1993,,SC,10.76,120,135,xLO044,Fe_2_umolG,,23.99,xLC002,"Amos, R.T., Bekins, B.A., Cozzarelli, I.M., Voytek, M.A., Kirshtein, J.D., Jones, E.J.P., Jones, and Blowes, D.W., 2012, Evidence for iron-mediated anaerobic axidation in a crude oil-contaminated aquifer: Geobiology, v. 10, pp. 506-515.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9319,9319,7/9/1993,,SC,9.14,0,15,xLO044,Fe_2_umolG,,14.71,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9319,9319,7/9/1993,,SC,9.14,15,30,xLO044,Fe_2_umolG,,14.5,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9319,9319,7/9/1993,,SC,9.14,30,45,xLO044,Fe_2_umolG,,8.79,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9319,9319,7/9/1993,,SC,9.14,40,68,xLO044,Fe_2_umolG,,7.58,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9319,9319,7/9/1993,,SC,9.14,68,83,xLO044,Fe_2_umolG,,13.81,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9319,9319,7/9/1993,,SC,9.14,83,98,xLO044,Fe_2_umolG,,10.74,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9319,9319,7/9/1993,,SC,9.14,93,111,xLO044,Fe_2_umolG,,14.21,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9320A,9320A,7/10/1993,,SC,8.84,0,15,xLO044,Fe_2_umolG,,8.26,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9320A,9320A,7/10/1993,,SC,8.84,15,30,xLO044,Fe_2_umolG,,29.02,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9320A,9320A,7/10/1993,,SC,8.84,30,45,xLO044,Fe_2_umolG,,9.83,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9320A,9320A,7/10/1993,,SC,8.84,45,60,xLO044,Fe_2_umolG,,10.1,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9320A,9320A,7/10/1993,,SC,8.84,60,75,xLO044,Fe_2_umolG,,10.75,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9320A,9320A,7/10/1993,,SC,8.84,75,90,xLO044,Fe_2_umolG,,12.34,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9320A,9320A,7/10/1993,,SC,8.84,90,105,xLO044,Fe_2_umolG,,9.37,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9320A,9320A,7/10/1993,,SC,8.84,105,120,xLO044,Fe_2_umolG,,10.01,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9320A,9320A,7/10/1993,,SC,8.84,120,135,xLO044,Fe_2_umolG,,9.04,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9320A,9320A,7/10/1993,,SC,8.84,135,150,xLO044,Fe_2_umolG,,9.15,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9320A,9320A,7/10/1993,,SC,8.84,150,165,xLO044,Fe_2_umolG,,8.4,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9320A,9320A,7/10/1993,,SC,8.84,165,180,xLO044,Fe_2_umolG,,9.12,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9320A,9320A,7/10/1993,,SC,8.84,180,195,xLO044,Fe_2_umolG,,8.44,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9320A,9320A,7/10/1993,,SC,8.84,195,210,xLO044,Fe_2_umolG,,9.26,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,0,15,xLO044,Fe_2_umolG,,7.4,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,15,30,xLO044,Fe_2_umolG,,18.69,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,45,60,xLO044,Fe_2_umolG,,12.89,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,75,90,xLO044,Fe_2_umolG,,15.29,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,90,105,xLO044,Fe_2_umolG,,12.01,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,105,120,xLO044,Fe_2_umolG,,12.33,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,120,135,xLO044,Fe_2_umolG,,11.64,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,120,135,xLO044,Fe_2_umolG,,12.7,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,135,150,xLO044,Fe_2_umolG,,15.72,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,150,165,xLO044,Fe_2_umolG,,14.46,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,165,180,xLO044,Fe_2_umolG,,16.79,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9322A,9322A,7/13/1993,,SC,8.84,180,195,xLO044,Fe_2_umolG,,10.02,xLC002,"Cozzarelli, I.M., Bekins, B.A., Baedecker, M.J., Aiken, G.R., Eaganhouse, R.P., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude-oil spill site--I. Geochemical evolution of the plume: Journal of Contaminant Hydrology, v. 53, pp. 369-385.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
