"#tblds_06_SedCoreOil.csv: Physical properties and fluid saturations of sediment core samples collected with a fixed-piston, wireline core barrel at the National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA in 1990, 1992, and 1998.",,,,,,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR.  NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's if so desired.",,,,,,,,,,,,,,,,
dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,medium_cd,core_no,TOS_mBLS,BOS_mBLS,subcore_cm,parm_cd,parm_shortname,remark_cd,result_va,meth_cd,pub,Comments
ds_06,x9015,015/10-15/#1,6/27/1990,,OC,9015.3.1,3.05,3.13,7.72,xLS021,OilMass_g,,10.307,xLOIL1,not previously published,
ds_06,x9015,015/10-15/#2,6/27/1990,,OC,9015.3.2,3.13,3.21,7.61,xLS021,OilMass_g,,9.457,xLOIL1,not previously published,
ds_06,x9015,015/10-15/#3,6/27/1990,,OC,9015.3.3,3.21,3.29,7.58,xLS021,OilMass_g,,3.919,xLOIL1,not previously published,
ds_06,x9015,015/10-15/#4,6/27/1990,,OC,9015.3.4,3.29,3.37,7.92,xLS021,OilMass_g,,5.417,xLOIL1,not previously published,
ds_06,x9015,015/10-15/#5,6/27/1990,,OC,9015.3.5,3.37,3.45,7.64,xLS021,OilMass_g,,2.584,xLOIL1,not previously published,
ds_06,x9015,015/10-15/#6,6/27/1990,,OC,9015.3.6,3.45,3.53,7.95,xLS021,OilMass_g,,4.258,xLOIL1,not previously published,
ds_06,x9015,015/10-15/#7,6/27/1990,,OC,9015.3.7,3.54,3.61,7.86,xLS021,OilMass_g,,6.674,xLOIL1,not previously published,
ds_06,x9015,015/10-15/#8,6/27/1990,,OC,9015.3.8,3.62,3.69,7.52,xLS021,OilMass_g,,13.024,xLOIL1,not previously published,
ds_06,x9015,015/10-15/#9,6/27/1990,,OC,9015.3.9,3.7,3.77,7.46,xLS021,OilMass_g,,9.123,xLOIL1,not previously published,
ds_06,x9015,015/10-15/#10,6/27/1990,,OC,9015.3.10,3.78,3.85,7.35,xLS021,OilMass_g,,4.341,xLOIL1,not previously published,
ds_06,x9015,015/10-15/#11,6/27/1990,,OC,9015.3.11,3.85,3.93,7.79,xLS021,OilMass_g,,9.478,xLOIL1,not previously published,
ds_06,x9015,015/10-15/#12,6/27/1990,,OC,9015.3.12,3.94,4.01,7.84,xLS021,OilMass_g,,9.479,xLOIL1,not previously published,
ds_06,x9015,015/10-15/#13,6/27/1990,,OC,9015.3.13,4.03,4.11,7.54,xLS021,OilMass_g,,8.846,xLOIL1,not previously published,
ds_06,x9015,015/10-15/#14,6/27/1990,,OC,9015.3.14,4.11,4.15,3.71,xLS021,OilMass_g,,3.272,xLOIL1,not previously published,
ds_06,x9015, 015/15-20/#1,6/27/1990,,OC,9015.4.1,4.57,4.65,7.92,xLS021,OilMass_g,,7.525,xLOIL1,not previously published,
ds_06,x9015, 015/15-20/#2,6/27/1990,,OC,9015.4.2,4.66,4.73,7.48,xLS021,OilMass_g,,7.679,xLOIL1,not previously published,
ds_06,x9015, 015/15-20/#3,6/27/1990,,OC,9015.4.3,4.73,4.81,7.38,xLS021,OilMass_g,,9.489,xLOIL1,not previously published,
ds_06,x9015, 015/15-20/#4,6/27/1990,,OC,9015.4.4,4.81,4.89,7.67,xLS021,OilMass_g,,9.18,xLOIL1,not previously published,
ds_06,x9015, 015/15-20/#5,6/27/1990,,OC,9015.4.5,4.89,4.97,7.57,xLS021,OilMass_g,,6.527,xLOIL1,not previously published,
ds_06,x9015, 015/15-20/#6,6/27/1990,,OC,9015.4.6,4.97,5.05,7.41,xLS021,OilMass_g,,5.055,xLOIL1,not previously published,
ds_06,x9015, 015/15-20/#7,6/27/1990,,OC,9015.4.7,5.05,5.12,7.29,xLS021,OilMass_g,,6.242,xLOIL1,not previously published,
ds_06,x9015, 015/15-20/#8,6/27/1990,,OC,9015.4.8,5.13,5.2,7.53,xLS021,OilMass_g,,5.877,xLOIL1,not previously published,
ds_06,x9015, 015/15-20/#9,6/27/1990,,OC,9015.4.9,5.21,5.28,7.38,xLS021,OilMass_g,,9.092,xLOIL1,not previously published,
ds_06,x9015, 015/15-20/#10,6/27/1990,,OC,9015.4.10,5.28,5.36,7.61,xLS021,OilMass_g,,8.948,xLOIL1,not previously published,
ds_06,x9015, 015/15-20/#11,6/27/1990,,OC,9015.4.11,5.36,5.44,7.62,xLS021,OilMass_g,,8.35,xLOIL1,not previously published,
ds_06,x9015, 015/15-20/#12,6/27/1990,,OC,9015.4.12,5.44,5.52,7.66,xLS021,OilMass_g,,9.792,xLOIL1,not previously published,
ds_06,x9015, 015/15-20/#13,6/27/1990,,OC,9015.4.13,5.53,5.6,7.6,xLS021,OilMass_g,,9.245,xLOIL1,not previously published,
ds_06,x9015, 015/15-20/#14,6/27/1990,,OC,9015.4.14,5.61,5.68,7.54,xLS021,OilMass_g,,5.831,xLOIL1,not previously published,
ds_06,x9015, 015/15-20/#15,6/27/1990,,OC,9015.4.15,5.68,5.76,7.35,xLS021,OilMass_g,,5.193,xLOIL1,not previously published,
ds_06,x9015, 015/15-20/#16,6/27/1990,,OC,9015.4.16,5.76,5.86,9.74,xLS021,OilMass_g,,15.84,xLOIL1,not previously published,
ds_06,x9015,015/20-25/#1,6/27/1990,,OC,9015.5.1,6.1,6.18,7.88,xLS021,OilMass_g,,5.476,xLOIL1,not previously published,
ds_06,x9015,015/20-25/#2,6/27/1990,,OC,9015.5.2,6.18,6.25,7.44,xLS021,OilMass_g,,6.012,xLOIL1,not previously published,
ds_06,x9015,015/20-25/#3,6/27/1990,,OC,9015.5.3,6.26,6.33,7.7,xLS021,OilMass_g,,15.364,xLOIL1,not previously published,
ds_06,x9015,015/20-25/#4,6/27/1990,,OC,9015.5.4,6.34,6.42,7.7,xLS021,OilMass_g,,21.684,xLOIL1,not previously published,
ds_06,x9015,015/20-25/#5,6/27/1990,,OC,9015.5.5,6.42,6.49,7.55,xLS021,OilMass_g,,16.292,xLOIL1,not previously published,
ds_06,x9015,015/20-25/#6,6/27/1990,,OC,9015.5.6,6.51,6.59,7.52,xLS021,OilMass_g,,19.31,xLOIL1,not previously published,
ds_06,x9015,015/20-25/#7,6/27/1990,,OC,9015.5.7,6.59,6.67,7.45,xLS021,OilMass_g,,21.253,xLOIL1,not previously published,
ds_06,x9015,015/20-25/#8,6/27/1990,,OC,9015.5.8,6.67,6.75,7.41,xLS021,OilMass_g,,24.345,xLOIL1,not previously published,
ds_06,x9015,015/20-25/#9,6/27/1990,,OC,9015.5.9,6.75,6.83,7.49,xLS021,OilMass_g,,17.792,xLOIL1,not previously published,
ds_06,x9015,015/20-25/#10,6/27/1990,,OC,9015.5.10,6.83,6.91,7.94,xLS021,OilMass_g,,7.104,xLOIL1,not previously published,
ds_06,x9015,015/20-25/#11,6/27/1990,,OC,9015.5.11,6.91,6.99,7.94,xLS021,OilMass_g,,0.085,xLOIL1,not previously published,
ds_06,x9015,015/20-25/#12,6/27/1990,,OC,9015.5.12,7,7.07,7.65,xLS021,OilMass_g,,0.122,xLOIL1,not previously published,
ds_06,x9015,015/20-25/#13,6/27/1990,,OC,9015.5.13,7.09,7.17,7.73,xLS021,OilMass_g,,0.085,xLOIL1,not previously published,
ds_06,x9015,15/25-30/1,6/27/1990,,OC,9015.6.1,7.62,7.7,7.78,xLS021,OilMass_g,,5.031,xLOIL1,not previously published,
ds_06,x9015,15/25-30/2,6/27/1990,,OC,9015.6.2,7.7,7.78,7.41,xLS021,OilMass_g,,4.155,xLOIL1,not previously published,
ds_06,x9015,15/25-30/3,6/27/1990,,OC,9015.6.3,7.78,7.85,7.43,xLS021,OilMass_g,,0.496,xLOIL1,not previously published,
ds_06,x9015,15/25-30/4,6/27/1990,,OC,9015.6.4,7.86,7.93,7.41,xLS021,OilMass_g,,0.781,xLOIL1,not previously published,
ds_06,x9015,15/25-30/5,6/27/1990,,OC,9015.6.5,7.94,8.01,7.36,xLS021,OilMass_g,,0.171,xLOIL1,not previously published,
ds_06,x9015,15/25-30/6,6/27/1990,,OC,9015.6.6,8.01,8.09,7.33,xLS021,OilMass_g,,1.937,xLOIL1,not previously published,
ds_06,x9015,15/25-30/7,6/27/1990,,OC,9015.6.7,8.09,8.17,7.54,xLS021,OilMass_g,,0.084,xLOIL1,not previously published,
ds_06,x9015,015/0-5/#1,6/27/1990,,OC,9015.1.1,0.3,0.38,7.64,xLS022,OilSatn,,0.004,xLCA05,not previously published,
ds_06,x9015,015/0-5/#2,6/27/1990,,OC,9015.1.2,0.39,0.47,8.36,xLS022,OilSatn,,0.163,xLCA05,not previously published,
ds_06,x9015,015/0-5/#3,6/27/1990,,OC,9015.1.3,0.47,0.55,7.86,xLS022,OilSatn,,0.195,xLCA05,not previously published,
ds_06,x9015,015/0-5/#4,6/27/1990,,OC,9015.1.4,0.56,0.64,7.98,xLS022,OilSatn,,0.138,xLCA05,not previously published,
ds_06,x9015,015/0-5/#5,6/27/1990,,OC,9015.1.5,0.66,0.74,8,xLS022,OilSatn,,0.161,xLCA05,not previously published,
ds_06,x9015,015/0-5/#6,6/27/1990,,OC,9015.1.6,0.74,0.82,7.72,xLS022,OilSatn,,0.208,xLCA05,not previously published,
ds_06,x9015,015/0-5/#7,6/27/1990,,OC,9015.1.7,0.82,0.9,7.73,xLS022,OilSatn,,0.277,xLCA05,not previously published,
ds_06,x9015,015/0-5/#8,6/27/1990,,OC,9015.1.8,0.9,0.98,7.74,xLS022,OilSatn,,0.267,xLCA05,not previously published,
ds_06,x9015,015/0-5/#9,6/27/1990,,OC,9015.1.9,0.98,1.06,7.59,xLS022,OilSatn,,0.286,xLCA05,not previously published,
ds_06,x9015,015/0-5/#10,6/27/1990,,OC,9015.1.10,1.06,1.14,7.65,xLS022,OilSatn,,0.212,xLCA05,not previously published,
ds_06,x9015,015/0-5/#11,6/27/1990,,OC,9015.1.11,1.14,1.21,6.59,xLS022,OilSatn,,0.159,xLCA05,not previously published,
ds_06,x9015,015/5-10/#1,6/27/1990,,OC,9015.2.1,1.52,1.6,7.81,xLS022,OilSatn,,0.216,xLCA05,not previously published,
ds_06,x9015,015/5-10/#2,6/27/1990,,OC,9015.2.2,1.61,1.68,7.68,xLS022,OilSatn,,0.161,xLCA05,not previously published,
ds_06,x9015,015/5-10/#3,6/27/1990,,OC,9015.2.3,1.69,1.76,7.8,xLS022,OilSatn,,0.065,xLCA05,not previously published,
ds_06,x9015,015/5-10/#4,6/27/1990,,OC,9015.2.4,1.77,1.85,7.76,xLS022,OilSatn,,0.09,xLCA05,not previously published,
ds_06,x9015,015/5-10/#5,6/27/1990,,OC,9015.2.5,1.85,1.93,7.66,xLS022,OilSatn,,0.112,xLCA05,not previously published,
ds_06,x9015,015/5-10/#6,6/27/1990,,OC,9015.2.6,1.93,2.01,7.67,xLS022,OilSatn,,0.086,xLCA05,not previously published,
ds_06,x9015,015/5-10/#7,6/27/1990,,OC,9015.2.7,2.01,2.09,7.95,xLS022,OilSatn,,0.068,xLCA05,not previously published,
ds_06,x9015,015/5-10/#8,6/27/1990,,OC,9015.2.8,2.1,2.17,7.79,xLS022,OilSatn,,0.115,xLCA05,not previously published,
ds_06,x9015,015/5-10/#9,6/27/1990,,OC,9015.2.9,2.18,2.23,5.7,xLS022,OilSatn,,0.134,xLCA05,not previously published,
ds_06,x9015,015/5-10/#10,6/27/1990,,OC,9015.2.10,2.24,2.32,7.83,xLS022,OilSatn,,0.25,xLCA05,not previously published,
ds_06,x9015,015/5-10/#11,6/27/1990,,OC,9015.2.11,2.33,2.44,10.5,xLS022,OilSatn,,0.201,xLCA05,not previously published,
ds_06,x9015,015/10-15/#1,6/27/1990,,OC,9015.3.1,3.05,3.13,7.72,xLS022,OilSatn,,0.228,xLCA05,not previously published,
ds_06,x9015,015/10-15/#2,6/27/1990,,OC,9015.3.2,3.13,3.21,7.61,xLS022,OilSatn,,0.244,xLCA05,not previously published,
ds_06,x9015,015/10-15/#3,6/27/1990,,OC,9015.3.3,3.21,3.29,7.58,xLS022,OilSatn,,0.098,xLCA05,not previously published,
ds_06,x9015,015/10-15/#4,6/27/1990,,OC,9015.3.4,3.29,3.37,7.92,xLS022,OilSatn,,0.126,xLCA05,not previously published,
ds_06,x9015,015/10-15/#5,6/27/1990,,OC,9015.3.5,3.37,3.45,7.64,xLS022,OilSatn,,0.067,xLCA05,not previously published,
ds_06,x9015,015/10-15/#6,6/27/1990,,OC,9015.3.6,3.45,3.53,7.95,xLS022,OilSatn,,0.125,xLCA05,not previously published,
ds_06,x9015,015/10-15/#7,6/27/1990,,OC,9015.3.7,3.54,3.61,7.86,xLS022,OilSatn,,0.16,xLCA05,not previously published,
ds_06,x9015,015/10-15/#8,6/27/1990,,OC,9015.3.8,3.62,3.69,7.52,xLS022,OilSatn,,0.266,xLCA05,not previously published,
ds_06,x9015,015/10-15/#9,6/27/1990,,OC,9015.3.9,3.7,3.77,7.46,xLS022,OilSatn,,0.2,xLCA05,not previously published,
ds_06,x9015,015/10-15/#10,6/27/1990,,OC,9015.3.10,3.78,3.85,7.35,xLS022,OilSatn,,0.107,xLCA05,not previously published,
ds_06,x9015,015/10-15/#11,6/27/1990,,OC,9015.3.11,3.85,3.93,7.79,xLS022,OilSatn,,0.202,xLCA05,not previously published,
ds_06,x9015,015/10-15/#12,6/27/1990,,OC,9015.3.12,3.94,4.01,7.84,xLS022,OilSatn,,0.187,xLCA05,not previously published,
ds_06,x9015,015/10-15/#13,6/27/1990,,OC,9015.3.13,4.03,4.11,7.54,xLS022,OilSatn,,0.203,xLCA05,not previously published,
ds_06,x9015,015/10-15/#14,6/27/1990,,OC,9015.3.14,4.11,4.15,3.71,xLS022,OilSatn,,0.153,xLCA05,not previously published,
ds_06,x9015, 015/15-20/#1,6/27/1990,,OC,9015.4.1,4.57,4.65,7.92,xLS022,OilSatn,,0.155,xLCA05,not previously published,
ds_06,x9015, 015/15-20/#2,6/27/1990,,OC,9015.4.2,4.66,4.73,7.48,xLS022,OilSatn,,0.165,xLCA05,not previously published,
ds_06,x9015, 015/15-20/#3,6/27/1990,,OC,9015.4.3,4.73,4.81,7.38,xLS022,OilSatn,,0.214,xLCA05,not previously published,
ds_06,x9015, 015/15-20/#4,6/27/1990,,OC,9015.4.4,4.81,4.89,7.67,xLS022,OilSatn,,0.211,xLCA05,not previously published,
ds_06,x9015, 015/15-20/#5,6/27/1990,,OC,9015.4.5,4.89,4.97,7.57,xLS022,OilSatn,,0.141,xLCA05,not previously published,
ds_06,x9015, 015/15-20/#6,6/27/1990,,OC,9015.4.6,4.97,5.05,7.41,xLS022,OilSatn,,0.111,xLCA05,not previously published,
ds_06,x9015, 015/15-20/#7,6/27/1990,,OC,9015.4.7,5.05,5.12,7.29,xLS022,OilSatn,,0.139,xLCA05,not previously published,
ds_06,x9015, 015/15-20/#8,6/27/1990,,OC,9015.4.8,5.13,5.2,7.53,xLS022,OilSatn,,0.127,xLCA05,not previously published,
ds_06,x9015, 015/15-20/#9,6/27/1990,,OC,9015.4.9,5.21,5.28,7.38,xLS022,OilSatn,,0.199,xLCA05,not previously published,
ds_06,x9015, 015/15-20/#10,6/27/1990,,OC,9015.4.10,5.28,5.36,7.61,xLS022,OilSatn,,0.189,xLCA05,not previously published,
ds_06,x9015, 015/15-20/#11,6/27/1990,,OC,9015.4.11,5.36,5.44,7.62,xLS022,OilSatn,,0.177,xLCA05,not previously published,
ds_06,x9015, 015/15-20/#12,6/27/1990,,OC,9015.4.12,5.44,5.52,7.66,xLS022,OilSatn,,0.207,xLCA05,not previously published,
ds_06,x9015, 015/15-20/#13,6/27/1990,,OC,9015.4.13,5.53,5.6,7.6,xLS022,OilSatn,,0.196,xLCA05,not previously published,
ds_06,x9015, 015/15-20/#14,6/27/1990,,OC,9015.4.14,5.61,5.68,7.54,xLS022,OilSatn,,0.124,xLCA05,not previously published,
ds_06,x9015, 015/15-20/#15,6/27/1990,,OC,9015.4.15,5.68,5.76,7.35,xLS022,OilSatn,,0.113,xLCA05,not previously published,
ds_06,x9015, 015/15-20/#16,6/27/1990,,OC,9015.4.16,5.76,5.86,9.74,xLS022,OilSatn,,0.27,xLCA05,not previously published,
ds_06,x9015,015/20-25/#1,6/27/1990,,OC,9015.5.1,6.1,6.18,7.88,xLS022,OilSatn,,0.108,xLCA05,not previously published,
ds_06,x9015,015/20-25/#2,6/27/1990,,OC,9015.5.2,6.18,6.25,7.44,xLS022,OilSatn,,0.138,xLCA05,not previously published,
ds_06,x9015,015/20-25/#3,6/27/1990,,OC,9015.5.3,6.26,6.33,7.7,xLS022,OilSatn,,0.339,xLCA05,not previously published,
ds_06,x9015,015/20-25/#4,6/27/1990,,OC,9015.5.4,6.34,6.42,7.7,xLS022,OilSatn,,0.456,xLCA05,not previously published,
ds_06,x9015,015/20-25/#5,6/27/1990,,OC,9015.5.5,6.42,6.49,7.55,xLS022,OilSatn,,0.341,xLCA05,not previously published,
ds_06,x9015,015/20-25/#6,6/27/1990,,OC,9015.5.6,6.51,6.59,7.52,xLS022,OilSatn,,0.434,xLCA05,not previously published,
ds_06,x9015,015/20-25/#7,6/27/1990,,OC,9015.5.7,6.59,6.67,7.45,xLS022,OilSatn,,0.507,xLCA05,not previously published,
ds_06,x9015,015/20-25/#8,6/27/1990,,OC,9015.5.8,6.67,6.75,7.41,xLS022,OilSatn,,0.57,xLCA05,not previously published,
ds_06,x9015,015/20-25/#9,6/27/1990,,OC,9015.5.9,6.75,6.83,7.49,xLS022,OilSatn,,0.335,xLCA05,not previously published,
ds_06,x9015,015/20-25/#10,6/27/1990,,OC,9015.5.10,6.83,6.91,7.94,xLS022,OilSatn,,0.154,xLCA05,not previously published,
ds_06,x9015,015/20-25/#11,6/27/1990,,OC,9015.5.11,6.91,6.99,7.94,xLS022,OilSatn,,0.002,xLCA05,not previously published,
ds_06,x9015,015/20-25/#12,6/27/1990,,OC,9015.5.12,7,7.07,7.65,xLS022,OilSatn,,0.003,xLCA05,not previously published,
ds_06,x9015,015/20-25/#13,6/27/1990,,OC,9015.5.13,7.09,7.17,7.73,xLS022,OilSatn,,0.002,xLCA05,not previously published,
ds_06,x9015,15/25-30/1,6/27/1990,,OC,9015.6.1,7.62,7.7,7.78,xLS022,OilSatn,,0.114,xLCA05,not previously published,
ds_06,x9015,15/25-30/2,6/27/1990,,OC,9015.6.2,7.7,7.78,7.41,xLS022,OilSatn,,0.103,xLCA05,not previously published,
ds_06,x9015,15/25-30/3,6/27/1990,,OC,9015.6.3,7.78,7.85,7.43,xLS022,OilSatn,,0.012,xLCA05,not previously published,
ds_06,x9015,15/25-30/4,6/27/1990,,OC,9015.6.4,7.86,7.93,7.41,xLS022,OilSatn,,0.018,xLCA05,not previously published,
ds_06,x9015,15/25-30/5,6/27/1990,,OC,9015.6.5,7.94,8.01,7.36,xLS022,OilSatn,,0.004,xLCA05,not previously published,
ds_06,x9015,15/25-30/6,6/27/1990,,OC,9015.6.6,8.01,8.09,7.33,xLS022,OilSatn,,0.048,xLCA05,not previously published,
ds_06,x9015,15/25-30/7,6/27/1990,,OC,9015.6.7,8.09,8.17,7.54,xLS022,OilSatn,,0.002,xLCA05,not previously published,
ds_06,x9015,015/0-5/#1,6/27/1990,,OC,9015.1.1,0.3,0.38,7.64,xLS018,porosity,,0.384,xLSGS2,not previously published,
ds_06,x9015,015/0-5/#2,6/27/1990,,OC,9015.1.2,0.39,0.47,8.36,xLS018,porosity,,0.345,xLSGS2,not previously published,
ds_06,x9015,015/0-5/#3,6/27/1990,,OC,9015.1.3,0.47,0.55,7.86,xLS018,porosity,,0.364,xLSGS2,not previously published,
ds_06,x9015,015/0-5/#4,6/27/1990,,OC,9015.1.4,0.56,0.64,7.98,xLS018,porosity,,0.367,xLSGS2,not previously published,
ds_06,x9015,015/0-5/#5,6/27/1990,,OC,9015.1.5,0.66,0.74,8,xLS018,porosity,,0.369,xLSGS2,not previously published,
ds_06,x9015,015/0-5/#6,6/27/1990,,OC,9015.1.6,0.74,0.82,7.72,xLS018,porosity,,0.377,xLSGS2,not previously published,
ds_06,x9015,015/0-5/#7,6/27/1990,,OC,9015.1.7,0.82,0.9,7.73,xLS018,porosity,,0.378,xLSGS2,not previously published,
ds_06,x9015,015/0-5/#8,6/27/1990,,OC,9015.1.8,0.9,0.98,7.74,xLS018,porosity,,0.379,xLSGS2,not previously published,
ds_06,x9015,015/0-5/#9,6/27/1990,,OC,9015.1.9,0.98,1.06,7.59,xLS018,porosity,,0.355,xLSGS2,not previously published,
ds_06,x9015,015/0-5/#10,6/27/1990,,OC,9015.1.10,1.06,1.14,7.65,xLS018,porosity,,0.356,xLSGS2,not previously published,
ds_06,x9015,015/0-5/#11,6/27/1990,,OC,9015.1.11,1.14,1.21,6.59,xLS018,porosity,,0.362,xLSGS2,not previously published,
ds_06,x9015,015/5-10/#1,6/27/1990,,OC,9015.2.1,1.52,1.6,7.81,xLS018,porosity,,0.451,xLSGS2,not previously published,
ds_06,x9015,015/5-10/#2,6/27/1990,,OC,9015.2.2,1.61,1.68,7.68,xLS018,porosity,,0.374,xLSGS2,not previously published,
ds_06,x9015,015/5-10/#3,6/27/1990,,OC,9015.2.3,1.69,1.76,7.8,xLS018,porosity,,0.348,xLSGS2,not previously published,
ds_06,x9015,015/5-10/#4,6/27/1990,,OC,9015.2.4,1.77,1.85,7.76,xLS018,porosity,,0.37,xLSGS2,not previously published,
ds_06,x9015,015/5-10/#5,6/27/1990,,OC,9015.2.5,1.85,1.93,7.66,xLS018,porosity,,0.363,xLSGS2,not previously published,
ds_06,x9015,015/5-10/#6,6/27/1990,,OC,9015.2.6,1.93,2.01,7.67,xLS018,porosity,,0.342,xLSGS2,not previously published,
ds_06,x9015,015/5-10/#7,6/27/1990,,OC,9015.2.7,2.01,2.09,7.95,xLS018,porosity,,0.336,xLSGS2,not previously published,
ds_06,x9015,015/5-10/#8,6/27/1990,,OC,9015.2.8,2.1,2.17,7.79,xLS018,porosity,,0.32,xLSGS2,not previously published,
ds_06,x9015,015/5-10/#9,6/27/1990,,OC,9015.2.9,2.18,2.23,5.7,xLS018,porosity,,0.35,xLSGS2,not previously published,
ds_06,x9015,015/5-10/#10,6/27/1990,,OC,9015.2.10,2.24,2.32,7.83,xLS018,porosity,,0.292,xLSGS2,not previously published,
ds_06,x9015,015/5-10/#11,6/27/1990,,OC,9015.2.11,2.33,2.44,10.5,xLS018,porosity,,0.316,xLSGS2,not previously published,
ds_06,x9015,015/10-15/#1,6/27/1990,,OC,9015.3.1,3.05,3.13,7.72,xLS018,porosity,,0.384,xLSGS2,not previously published,
ds_06,x9015,015/10-15/#2,6/27/1990,,OC,9015.3.2,3.13,3.21,7.61,xLS018,porosity,,0.334,xLSGS2,not previously published,
ds_06,x9015,015/10-15/#3,6/27/1990,,OC,9015.3.3,3.21,3.29,7.58,xLS018,porosity,,0.346,xLSGS2,not previously published,
ds_06,x9015,015/10-15/#4,6/27/1990,,OC,9015.3.4,3.29,3.37,7.92,xLS018,porosity,,0.356,xLSGS2,not previously published,
ds_06,x9015,015/10-15/#5,6/27/1990,,OC,9015.3.5,3.37,3.45,7.64,xLS018,porosity,,0.331,xLSGS2,not previously published,
ds_06,x9015,015/10-15/#6,6/27/1990,,OC,9015.3.6,3.45,3.53,7.95,xLS018,porosity,,0.281,xLSGS2,not previously published,
ds_06,x9015,015/10-15/#7,6/27/1990,,OC,9015.3.7,3.54,3.61,7.86,xLS018,porosity,,0.348,xLSGS2,not previously published,
ds_06,x9015,015/10-15/#8,6/27/1990,,OC,9015.3.8,3.62,3.69,7.52,xLS018,porosity,,0.427,xLSGS2,not previously published,
ds_06,x9015,015/10-15/#9,6/27/1990,,OC,9015.3.9,3.7,3.77,7.46,xLS018,porosity,,0.401,xLSGS2,not previously published,
ds_06,x9015,015/10-15/#10,6/27/1990,,OC,9015.3.10,3.78,3.85,7.35,xLS018,porosity,,0.362,xLSGS2,not previously published,
ds_06,x9015,015/10-15/#11,6/27/1990,,OC,9015.3.11,3.85,3.93,7.79,xLS018,porosity,,0.395,xLSGS2,not previously published,
ds_06,x9015,015/10-15/#12,6/27/1990,,OC,9015.3.12,3.94,4.01,7.84,xLS018,porosity,,0.424,xLSGS2,not previously published,
ds_06,x9015,015/10-15/#13,6/27/1990,,OC,9015.3.13,4.03,4.11,7.54,xLS018,porosity,,0.379,xLSGS2,not previously published,
ds_06,x9015,015/10-15/#14,6/27/1990,,OC,9015.3.14,4.11,4.15,3.71,xLS018,porosity,,0.378,xLSGS2,not previously published,
ds_06,x9015, 015/15-20/#1,6/27/1990,,OC,9015.4.1,4.57,4.65,7.92,xLS018,porosity,,0.402,xLSGS2,not previously published,
ds_06,x9015, 015/15-20/#2,6/27/1990,,OC,9015.4.2,4.66,4.73,7.48,xLS018,porosity,,0.408,xLSGS2,not previously published,
ds_06,x9015, 015/15-20/#3,6/27/1990,,OC,9015.4.3,4.73,4.81,7.38,xLS018,porosity,,0.394,xLSGS2,not previously published,
ds_06,x9015, 015/15-20/#4,6/27/1990,,OC,9015.4.4,4.81,4.89,7.67,xLS018,porosity,,0.372,xLSGS2,not previously published,
ds_06,x9015, 015/15-20/#5,6/27/1990,,OC,9015.4.5,4.89,4.97,7.57,xLS018,porosity,,0.401,xLSGS2,not previously published,
ds_06,x9015, 015/15-20/#6,6/27/1990,,OC,9015.4.6,4.97,5.05,7.41,xLS018,porosity,,0.403,xLSGS2,not previously published,
ds_06,x9015, 015/15-20/#7,6/27/1990,,OC,9015.4.7,5.05,5.12,7.29,xLS018,porosity,,0.404,xLSGS2,not previously published,
ds_06,x9015, 015/15-20/#8,6/27/1990,,OC,9015.4.8,5.13,5.2,7.53,xLS018,porosity,,0.403,xLSGS2,not previously published,
ds_06,x9015, 015/15-20/#9,6/27/1990,,OC,9015.4.9,5.21,5.28,7.38,xLS018,porosity,,0.406,xLSGS2,not previously published,
ds_06,x9015, 015/15-20/#10,6/27/1990,,OC,9015.4.10,5.28,5.36,7.61,xLS018,porosity,,0.408,xLSGS2,not previously published,
ds_06,x9015, 015/15-20/#11,6/27/1990,,OC,9015.4.11,5.36,5.44,7.62,xLS018,porosity,,0.406,xLSGS2,not previously published,
ds_06,x9015, 015/15-20/#12,6/27/1990,,OC,9015.4.12,5.44,5.52,7.66,xLS018,porosity,,0.405,xLSGS2,not previously published,
ds_06,x9015, 015/15-20/#13,6/27/1990,,OC,9015.4.13,5.53,5.6,7.6,xLS018,porosity,,0.407,xLSGS2,not previously published,
ds_06,x9015, 015/15-20/#14,6/27/1990,,OC,9015.4.14,5.61,5.68,7.54,xLS018,porosity,,0.409,xLSGS2,not previously published,
ds_06,x9015, 015/15-20/#15,6/27/1990,,OC,9015.4.15,5.68,5.76,7.35,xLS018,porosity,,0.41,xLSGS2,not previously published,
ds_06,x9015, 015/15-20/#16,6/27/1990,,OC,9015.4.16,5.76,5.86,9.74,xLS018,porosity,,0.395,xLSGS2,not previously published,
ds_06,x9015,015/20-25/#1,6/27/1990,,OC,9015.5.1,6.1,6.18,7.88,xLS018,porosity,,0.422,xLSGS2,not previously published,
ds_06,x9015,015/20-25/#2,6/27/1990,,OC,9015.5.2,6.18,6.25,7.44,xLS018,porosity,,0.384,xLSGS2,not previously published,
ds_06,x9015,015/20-25/#3,6/27/1990,,OC,9015.5.3,6.26,6.33,7.7,xLS018,porosity,,0.386,xLSGS2,not previously published,
