LocalSiteName,StudySite,AgencyCode,USGS_siteno,USGS_StationName,XcoordUTMNAD83_m,YcoordUTMNAD83_m,LandSurfaceElevation_mASL_NAVD88,OnNorthWellTransect,DistanceFromCenterOfNorthOilBody_m,WellSite,CoreSite,OtherEquipmentSite,TopOfScreenElevation_mASL_NAVD88,BottomOfScreenElevation_mASL_NAVD88,MidOfScreenElevation_mASL_NAVD88,DateOfConstruction,Comments_DateOfConstruction,SiteActiveStatus,Comments_Status,ApproxRemovalDate
xGP17,Bemidji,USGS,,,342797.46,5270873.43,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP18,Bemidji,USGS,,,342794.53,5270861.32,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP19,Bemidji,USGS,,,342786.69,5270862.03,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP2,Bemidji,USGS,,,342801.52,5270856.14,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP20,Bemidji,USGS,,,342859.92,5270924.83,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP21,Bemidji,USGS,,,342850.14,5270938.5,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP22,Bemidji,USGS,,,342838.09,5270947.96,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP23,Bemidji,USGS,,,342821.05,5270962.11,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP24,Bemidji,USGS,,,342805.09,5270951.71,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP25,Bemidji,USGS,,,342810.42,5270946.68,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP26,Bemidji,USGS,,,342795.42,5270960.58,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP27,Bemidji,USGS,,,342785.18,5270955.53,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP28,Bemidji,USGS,,,342785.83,5270964.07,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP29,Bemidji,USGS,,,342780.07,5270946.61,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP3,Bemidji,USGS,,,342810.14,5270876.6,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP30,Bemidji,USGS,,,342797.28,5270942.61,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP32,Bemidji,USGS,,,342759.68,5270975.36,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP33,Bemidji,USGS,,,342923.18,5271163.18,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP34,Bemidji,USGS,,,342752.96,5270956.26,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP35,Bemidji,USGS,,,342729.36,5271014.18,,1.0,-62.15,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP36,Bemidji,USGS,,,342751.63,5271041.91,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP37,Bemidji,USGS,,,342737.16,5271043.4,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP38,Bemidji,USGS,,,342733.54,5271056.39,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP39,Bemidji,USGS,,,342765.53,5271023.16,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP4,Bemidji,USGS,,,342813.85,5270864.97,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP40,Bemidji,USGS,,,342792.25,5271024.26,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP41,Bemidji,USGS,,,342800.8,5271067.67,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP42,Bemidji,USGS,,,342822.39,5271064.13,,1.0,43.14,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP47,Bemidji,USGS,,,342688.41,5270915.96,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP48,Bemidji,USGS,,,342684.6,5270936.92,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP49,Bemidji,USGS,,,342702.73,5270943.86,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP5,Bemidji,USGS,,,342814.33,5270856.63,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP50,Bemidji,USGS,,,342723.21,5270960.24,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP51,Bemidji,USGS,,,342753.27,5270933.59,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP53,Bemidji,USGS,,,342736.08,5270914.89,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP54,Bemidji,USGS,,,342756.68,5270941.97,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP55,Bemidji,USGS,,,342700.87,5270914.63,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP56,Bemidji,USGS,,,342691.32,5270926.97,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP6,Bemidji,USGS,,,342827.37,5270867.78,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP7,Bemidji,USGS,,,342840.85,5270870.75,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xGP9,Bemidji,USGS,,,342858.95,5270897.74,,,,0,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xH100,Bemidji,USGS,,,342741.85,5271024.16,430.9,1.0,-46.68,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xH107,Bemidji,USGS,,,342740.0,5271030.8,430.14,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xH114,Bemidji,USGS,,,342737.36,5271037.11,429.98,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xH121,Bemidji,USGS,,,342734.8,5271043.48,429.99,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xH128,Bemidji,USGS,,,342732.86,5271050.31,430.2,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xH79,Bemidji,USGS,,,342750.93,5271000.39,432.02,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xH86,Bemidji,USGS,,,342746.97,5271011.3,431.84,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xH93,Bemidji,USGS,,,342744.99,5271017.23,431.53,1.0,-46.62,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xI100,Bemidji,USGS,,,342735.95,5271022.23,430.62,1.0,-52.86,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xI107,Bemidji,USGS,,,342733.1,5271028.92,430.34,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xI114,Bemidji,USGS,,,342730.93,5271034.96,430.13,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xI121,Bemidji,USGS,,,342728.12,5271041.52,430.12,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xI128,Bemidji,USGS,,,342725.38,5271047.84,430.34,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xI79,Bemidji,USGS,,,342741.89,5271001.74,431.29,,,0,0,1,,,,20130711,,Active,,
xI86,Bemidji,USGS,,,342739.51,5271008.53,431.35,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xI93,Bemidji,USGS,,,342737.67,5271014.96,431.09,1.0,-54.23,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xISM-CH4-98,Bemidji,USGS,,,342771.61,5271037.87,,1.0,-13.92,0,0,1,,,,19980825,,Active,,
xISM-CH4-99,Bemidji,USGS,,,342832.78,5271054.05,,1.0,48.56,0,0,1,,,,19990713,B   9/3/99,Active,,
xISM-Fe-red,Bemidji,USGS,,,342846.47,5271064.19,,1.0,65.18,0,0,1,,,,19980824,,Active,,
xJ100,Bemidji,USGS,,,342729.02,5271019.4,430.6,1.0,-60.34,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xJ107,Bemidji,USGS,,,342726.63,5271026.48,430.38,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xJ114,Bemidji,USGS,,,342724.12,5271032.9,430.27,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xJ121,Bemidji,USGS,,,342722.45,5271039.09,430.25,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xJ79,Bemidji,USGS,,,342734.91,5270999.6,430.954,,,0,0,1,,,,20130711,,Active,,
xJ86,Bemidji,USGS,,,342732.93,5271006.2,431.01,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xJ93,Bemidji,USGS,,,342731.24,5271012.73,430.79,1.0,-61.01,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xK100,Bemidji,USGS,,,342722.59,5271017.38,430.67,1.0,-67.04,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xK107,Bemidji,USGS,,,342720.0,5271024.18,430.42,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xK114,Bemidji,USGS,,,342717.75,5271030.74,430.34,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xK79,Bemidji,USGS,,,342728.29,5270997.55,430.672,,,0,0,1,,,,20130711,,Active,,
xK86,Bemidji,USGS,,,342726.25,5271004.43,430.85,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xK93,Bemidji,USGS,,,342724.35,5271010.34,430.71,1.0,-68.28,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xL303-1.4,Bemidji,USGS,x473426095052701,L303-1.4  147N35W02CDBD  01,342765.15,5271047.86,430.335,,,0,0,1,,,,20040823.0,,Active,,
xL303-3.0,Bemidji,USGS,x473426095052611,L303-3.0  147N35W02CDAC  01,342767.5,5271046.78,430.344,,,0,0,1,,,,20040823.0,,Active,,
xL303-4.4,Bemidji,USGS,x473426095052612,L303-4.4  147N35W02CDBD  01,342766.38,5271047.38,430.35,,,0,0,1,,,,20040823.0,,Active,,
xL310,Bemidji,USGS,x473423095053402,L310      147N35W02CDCB  01,342604.52,5270956.03,433.612,1.0,-199.84,0,0,1,,,,20030723.0,,Removed,,06/24/19
xL9014-1.5,Bemidji,USGS,x473426095052509,L9014-1.5 147N35W02CDAC  01,342794.83,5271049.55,430.335,1.0,12.04,0,0,1,,,,20030723.0,,Active,,
xL9014-3.0,Bemidji,USGS,x473426095052510,L9014-3.0 147N35W02CDAC  01,342794.05,5271050.17,430.344,1.0,11.58,0,0,1,,,,20030723.0,,Active,,
xL9014-4.5,Bemidji,USGS,x473426095052511,L9014-4.5 147N35W02CDAC  01,342793.3,5271051.13,430.35,1.0,11.28,0,0,1,,,,20030723.0,,Active,,
xL9017-1.3,Bemidji,USGS,x473425095052677,L9017-1.3 147N35W02CDBD  01,342760.39,5271035.11,430.055,1.0,-25.3,0,0,1,,,,20120607.0,,Active,,
xL9017-2.5,Bemidji,USGS,x473425095052687,L9017-2.5 147N35W02CDBD  01,342758.38,5271037.77,430.109,1.0,-26.06,0,0,1,,,,20120607.0,,Active,,
xL9017-3.7,Bemidji,USGS,x473425095052682,L9017-3.7 147N35W02CDBD  01,342759.47,5271036.87,430.055,1.0,-25.42,0,0,1,,,,20120607.0,,Active,,
xLake,Bemidji,USGS,,,,,,,,0,0,1,,,,,Installation date unknown,Active,,
xLG,Bemidji,USGS,x473409095045501,"UNNAMED LAKE, S. SIDE, SE OF PINEWOOD, MN",343401.07,5270506.17,423.367,,,0,0,1,,,,20110512.0,Installation date unknown,Active,,
xLT-1.5N,Bemidji,USGS,x473425095052507,LT-1.5N   147N35W02CDDB  01,342792.56,5271032.51,430.582,,,0,0,1,,,,20011001.0,,Active,,
xLT-1.5S,Bemidji,USGS,x473425095052510,LT-1.5S   147N35W02CDDB  01,342793.2,5271026.37,430.725,,,0,0,1,,,,20011001.0,,Active,,
xLT-3.0N,Bemidji,USGS,x473425095052508,LT-3.0N   147N35W02CDDB  01,342792.97,5271031.8,430.585,,,0,0,1,,,,20011001.0,,Active,,
xLT-3.0S,Bemidji,USGS,x473425095052511,LT-3.0S   147N35W02CDDB  01,342793.43,5271024.37,430.783,,,0,0,1,,,,20011001.0,,Active,,
xLT-4.5N,Bemidji,USGS,x473425095052509,LT-4.5N   147N35W02CDDB  01,342793.04,5271030.95,430.591,,,0,0,1,,,,20011001.0,,Active,,
xLT-4.5S,Bemidji,USGS,x473425095052512,LT-4.5S   147N35W02CDDB  01,342793.63,5271025.34,430.749,,,0,0,1,,,,20011001.0,,Active,,
xMLS05,Bemidji,USGS,x473422095052202,MLS05     147N35W02CDDA  01,342854.1,5270934.07,428.244,0.0,,1,0,0,,,,19970620.0,,Active,,
xMLS12,Bemidji,USGS,x473422095052203,MLS12     147N35W02CDDA  01,342852.84,5270931.11,427.939,0.0,,1,0,0,,,,19970620.0,,Active,,
xMLS13,Bemidji,USGS,x473422095052204,MLS13     147N35W02CDDA  01,342853.9,5270931.14,427.939,0.0,,1,0,0,,,,19970620.0,,Active,,
xMLS15,Bemidji,USGS,x473422095052205,MLS15     147N35W02CDDA  01,342855.48,5270932.54,428.244,0.0,,1,0,0,,,,19970620.0,,Active,,
xMLS20,Bemidji,USGS,x473422095052206,MLS20     147N35W02CDDA  01,342851.55,5270930.19,427.939,0.0,,1,0,0,,,,19970620.0,,Active,,
xMLS21,Bemidji,USGS,x473422095052208,MLS21     147N35W02CDDA  01,342852.05,5270930.73,427.939,0.0,,1,0,0,,,,19970620.0,,Active,,
xMLS22,Bemidji,USGS,x473422095052209,MLS22     147N35W02CDDA  01,342853.4,5270930.38,427.939,0.0,,1,0,0,,,,19970620.0,,Active,,
xMLS23,Bemidji,USGS,x473422095052210,MLS23     147N35W02CDDA  01,342854.12,5270930.45,427.939,0.0,,1,0,0,,,,19970620.0,,Active,,
xMLS30,Bemidji,USGS,x473422095052211,MLS30     147N35W02CDDA  01,342850.54,5270930.9,427.634,0.0,,1,0,0,,,,19970620.0,,Active,,
xMLS31,Bemidji,USGS,x473422095052212,MLS31     147N35W02CDDA  01,342852.11,5270930.58,427.939,0.0,,1,0,0,,,,19970620.0,,Active,,
xMLS3-1,Bemidji,USGS,x473422095052218,MLS3-1    147N35W02CDDB  01,342851.53,5270928.53,427.634,0.0,,1,0,0,,,,19970620.0,,Active,,
xMLS32,Bemidji,USGS,x473422095052214,MLS32     147N35W02CDDA  01,342853.62,5270929.89,427.939,0.0,,1,0,0,,,,19970620.0,,Active,,
xMLS33,Bemidji,USGS,x473422095052215,MLS33     147N35W02CDDA  01,342854.58,5270929.85,427.939,0.0,,1,0,0,,,,19970620.0,,Active,,
xMLS35,Bemidji,USGS,x473422095052216,MLS35     147N35W02CDDA  01,342856.58,5270930.76,428.244,0.0,,1,0,0,,,,19970620.0,,Active,,
xMLS42,Bemidji,USGS,x473422095052217,MLS42     147N35W02CDDA  01,342854.22,5270929.25,427.939,0.0,,1,0,0,,,,19970620.0,,Active,,
xmonique,Bemidji,USGS,,,342989.66,5271144.04,433.737,1.0,228.45,0,0,1,,,,,Installation date unknown,Active,,
xMW1,Bemidji,USGS,x473426095051601,MW1       Bemidji Toxics Research Site  0000763282,342988.8,5271038.93,432.206,0.0,,1,0,0,424.891,421.843,423.367,20080627.0,Date of installation according to MN well index online record,Active,Well located in clear-cut area next to PZ1,
xMW2,Bemidji,USGS,x473423095051502,MW2       Bemidji Toxics Research Site  0000763283,343003.12,5270985.87,432.206,0.0,,1,0,0,425.348,422.3,423.824,20080627.0,Date of installation according to MN well index online record,Active,Well located in clear-cut area next to PZ2,
xN100,Bemidji,USGS,,,342784.43,5271050.76,431.96,1.0,3.02,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xO100,Bemidji,USGS,,,342790.72,5271053.4,431.97,1.0,9.84,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xO121,Bemidji,USGS,,,342782.72,5271073.6,432.15,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xOLD POST,Bemidji,USGS,,,342807.7,5271051.02,432.82,1.0,24.4,0,0,1,,,,,Installation date unknown,Removed,Removed by Enbridge,unknown
xP100,Bemidji,USGS,,,342797.2,5271056.12,432.12,1.0,16.87,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xP107,Bemidji,USGS,,,342794.6,5271062.37,432.14,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xP114,Bemidji,USGS,,,342792.13,5271069.17,432.29,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xP121,Bemidji,USGS,,,342789.66,5271075.38,432.33,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xP-1M,Bemidji,USGS,,,342762.05,5270962.47,,0.0,,1,1,0,,,,,Installation date unknown; sometime in 1998 as published in NRE 1998 Report,Removed,Removed by Enbridge,unknown
xP-1N,Bemidji,USGS,x473425095052402,P01N      147N35W02CDAC  01,342822.77,5271041.15,432.511,0.0,,1,1,0,,,,20011001.0,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Active,,
xP-1S,Bemidji,USGS,,,342841.03,5270889.71,,0.0,,1,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Removed,Removed by Enbridge,unknown
xP-2M,Bemidji,USGS,,,342766.77,5270946.58,,0.0,,1,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Removed,Removed by Enbridge,unknown
xP-2S,Bemidji,USGS,,,342841.39,5270912.98,,0.0,,1,1,0,,,,,Installation date unknown; sometime in 1998 as published in NRE 1998 Report,Removed,Removed by Enbridge,unknown
xP-3M,Bemidji,USGS,,,342742.25,5270944.25,,0.0,,1,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Removed,Removed by Enbridge,unknown
xP-3S,Bemidji,USGS,,,342810.85,5270901.44,,0.0,,1,1,0,,,,,Installation date unknown; sometime in 1998 as published in NRE 1998 Report,Removed,Removed by Enbridge,unknown
xP-4M,Bemidji,USGS,,,342727.12,5270935.66,,0.0,,1,1,0,,,,,Installation date unknown; sometime in 1998 as published in NRE 1998 Report,Removed,Removed by Enbridge,unknown
xP-5M,Bemidji,USGS,,,342703.54,5270926.24,,0.0,,1,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Removed,Removed by Enbridge,unknown
x15-N46,Bemidji,USGS,,,342484.57,5271169.06,433.503,,,0,1,0,,,,,,Active,,
x15-N47,Bemidji,USGS,,,342478.78,5271163.04,433.364,,,0,1,0,,,,,,Active,,
x15-N48,Bemidji,USGS,,,342472.85,5271157.86,433.372,,,0,1,0,,,,,,Active,,
xPower box 1,Bemidji,USGS,,,342901.92,5271094.34,433.114,1.0,128.09,0,0,1,,,,,Installation date unknown,Active,,
xPower box 2,Bemidji,USGS,,,342816.98,5271053.42,432.967,1.0,33.86,0,0,1,,,,,Installation date unknown,Active,,
xPower box 3,Bemidji,USGS,,,342766.52,5271033.79,430.145,1.0,-20.23,0,0,1,,,,,Installation date unknown,Active,,
xPower box 4,Bemidji,USGS,,,342803.6,5271056.83,432.585,1.0,23.01,0,0,1,,,,,Installation date unknown,Active,,
xPower box 5,Bemidji,USGS,,,342830.93,5271078.34,433.283,,,0,0,1,,,,,Installation date unknown,Active,,
xPower box 6,Bemidji,USGS,,,342766.01,5271014.02,431.959,,,0,0,1,,,,,Installation date unknown,Active,,
xPower box 6 meter,Bemidji,USGS,,,342767.29,5271012.54,432.008,,,0,0,1,,,,,Installation date unknown,Active,,
xPower box 7,Bemidji,USGS,,,342852.97,5270933.28,427.886,,,0,0,1,,,,,Installation date unknown,Active,,
xPump test shelter,Bemidji,USGS,,,342783.02,5271044.44,430.667,1.0,-0.83,0,0,1,,,,,Installation date unknown,Active,,
xPZ1,Bemidji,USGS,x473426095051602,PZ1       147N35W02DCBC  01,342986.97,5271040.73,432.511,0.0,,1,0,0,,,,,Installation date unknown,Active,Piezometer located in clear-cut area next to MW1,
xPZ2,Bemidji,USGS,x473423095051503,PZ2       Bemidji Toxics Research Site,343002.94,5270987.7,431.902,0.0,,1,0,0,,,,,Installation date unknown,Active,Piezometer located in clear-cut area next to MW2,
xQ100,Bemidji,USGS,,,342803.26,5271058.5,432.42,1.0,23.37,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xQ107,Bemidji,USGS,,,342800.34,5271064.54,432.24,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xQ114,Bemidji,USGS,,,342798.84,5271071.32,432.36,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xR100,Bemidji,USGS,,,342809.8,5271060.77,432.76,1.0,30.27,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xR114,Bemidji,USGS,,,342803.27,5271072.84,432.62,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xR79,Bemidji,USGS,,,342824.11,5271043.65,432.46,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xR86,Bemidji,USGS,,,342816.58,5271048.72,432.89,1.0,31.59,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xR93,Bemidji,USGS,,,342812.61,5271053.7,433.01,1.0,29.98,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xRW-1M,Bemidji,USGS,,,342799.72,5270955.4,,0.0,,1,0,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Removed,Removed by Enbridge,unknown
xRW-1N,Bemidji,USGS,,,342817.56,5271046.88,,1.0,31.74,1,1,0,,,,,Installation date unknown; sometime in  1998 as published in NRE 1998 Report,Removed,Removed by Enbridge,unknown
xRW-1S,Bemidji,USGS,,,342837.14,5270901.98,,0.0,,1,0,0,,,,,Installation date unknown; sometime in  or after 1998,Removed,Removed by Enbridge,unknown
xRW-2M,Bemidji,USGS,,,342735.22,5270941.12,,0.0,,1,0,0,,,,,Installation date unknown; sometime in  or after 1998,Removed,Removed by Enbridge,unknown
xRW-2N,Bemidji,USGS,,,342783.38,5271041.2,,1.0,-1.81,1,0,0,,,,,Installation date unknown; sometime in  or after 1998,Removed,Removed by Enbridge,unknown
xS100,Bemidji,USGS,,,342816.01,5271063.25,432.94,1.0,36.95,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xS107,Bemidji,USGS,,,342813.93,5271069.76,432.81,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xS114,Bemidji,USGS,,,342811.34,5271075.39,432.77,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xS86,Bemidji,USGS,,,342821.31,5271050.25,432.79,1.0,36.53,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xS93,Bemidji,USGS,,,342818.93,5271056.82,432.96,1.0,37.02,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xT1,Bemidji,USGS,x473425095052513,T1        147N35W02CDDB  01,342791.34,5271034.06,430.682,1.0,-2.57,1,0,0,423.559,423.406,423.482,20010726.0,estimated date,Active,,
x1505,Bemidji,USGS,,,342816.17,5270854.57,,,,0,1,0,,,,20150811,,Active,,
xT10,Bemidji,USGS,x473425095052523,T10       147N35W02CDDB  01,342792.54,5271024.28,430.682,1.0,0.29,1,0,0,423.248,423.096,423.172,20010726.0,estimated date,Active,,
xT100,Bemidji,USGS,,,342823.02,5271065.71,433.1,1.0,44.36,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xT107,Bemidji,USGS,,,342820.74,5271072.3,432.974,,,0,0,1,,,,20130711,,Active,,
xT114,Bemidji,USGS,,,342817.92,5271078.68,432.91,,,0,0,1,,,,,Installed during 2012 Field Session,Active,,
xT2,Bemidji,USGS,x473425095052514,T2        147N35W02CDDB  01,342791.46,5271032.98,430.682,1.0,-2.25,1,0,0,423.458,423.306,423.382,20010726.0,estimated date,Active,,
xT3,Bemidji,USGS,x473425095052515,T3        147N35W02CDDB  01,342791.59,5271031.85,430.682,1.0,-1.91,1,0,0,423.437,423.285,423.361,20010726.0,estimated date,Active,,
xT4,Bemidji,USGS,x473425095052516,T4        147N35W02CDDB  01,342792.01,5271030.8,430.682,1.0,-1.87,1,0,0,423.425,423.272,423.348,20010726.0,estimated date,Active,,
xT5,Bemidji,USGS,x473425095052517,T5        147N35W02CDDB  01,342791.6,5271029.67,430.682,1.0,-1.03,1,0,0,423.464,423.312,423.388,20010727.0,estimated date,Active,,
xT6,Bemidji,USGS,x473425095052518,T6        147N35W02CDDB  01,342792.02,5271028.53,430.682,1.0,-0.95,1,0,0,423.391,423.239,423.315,20010726.0,estimated date,Active,,
xT7,Bemidji,USGS,x473425095052519,T7        147N35W02CDDB  01,342792.16,5271027.48,430.682,1.0,-0.66,1,0,0,423.361,423.208,423.284,20010726.0,estimated date,Active,,
